Price,Adj Close,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM,IBM
Date,,,,,,
04-05-2016,93.46704865,137.906311,138.6233215,137.0076447,137.0554504,2695647
05-05-2016,94.90549469,140.0286865,140.8221741,139.0535431,139.5315552,6800255
06-05-2016,96.35785675,140.8126221,141.4627075,138.1166382,138.4894867,5121007
09-05-2016,96.39054871,140.8604279,141.6826019,140.5449371,141.2045898,4500310
10-05-2016,98.11110687,143.3747559,143.4416809,141.2428284,141.7208405,4176364
11-05-2016,97.4438324,142.3996124,144.4455109,142.1988525,143.1261902,3235278
12-05-2016,97.37184143,142.2944489,142.8202667,140.6405334,142.6481781,3398663
13-05-2016,96.63911438,141.2237091,143.2695923,140.9369049,142.2466583,2508308
16-05-2016,97.77745819,142.8871918,143.3938751,140.9560242,141.1567841,3210279
17-05-2016,96.82231903,141.491394,142.9254303,140.8126221,142.6481781,3651168
18-05-2016,96.39054871,140.8604279,141.9885254,139.9235229,141.481842,2605691
19-05-2016,94.81390381,138.5564117,140.4684448,137.6290588,140.0382385,3855138
20-05-2016,96.3316803,140.7743835,141.0229492,139.1491394,139.3021088,3840389
23-05-2016,96.01763916,140.3154907,141.4435883,140.2103271,141.1185455,2200575
24-05-2016,97.02511597,141.7877655,142.2084198,140.4206543,140.4206543,3064048
25-05-2016,99.23634338,145.0191193,145.401535,141.9694061,142.3804932,4555644
26-05-2016,99.72696686,145.736145,145.8030548,144.4072723,144.8852844,3203793
27-05-2016,99.98867798,146.1185455,146.2045898,145.4588928,145.6501007,2570127
31-05-2016,100.5774384,146.9789734,147.0458832,145.5736084,145.8508606,6105084
01-06-2016,99.77278137,145.8030548,146.5296326,144.8757172,146.2715149,2785916
02-06-2016,100.4204559,146.749527,146.749527,145.4302063,145.8795471,2764160
03-06-2016,100.0213699,146.1663513,146.3097534,145.0286865,145.6978912,2435402
06-06-2016,99.91667938,146.013382,147.1797333,145.6405334,146.3575592,2488120
07-06-2016,100.309227,146.5870056,147.160614,145.9464569,146.5678711,4670390
08-06-2016,100.747551,147.2275391,147.3135834,146.3097534,146.7781982,3070010
09-06-2016,100.3680954,146.6730347,146.9980927,146.013382,146.1950226,2114803
10-06-2016,99.68120575,145.66922,146.5870056,145.1816406,146.0707397,3264148
13-06-2016,98.96808624,144.6271515,145.7935028,143.6711273,144.9617615,3776478
14-06-2016,98.8241806,144.4168243,145.1147156,143.7858582,144.6271515,2997627
15-06-2016,98.57561493,144.0535431,145.1147156,143.9770508,144.7992401,2364378
16-06-2016,98.8241806,144.4168243,144.6367035,142.4474182,143.585083,2561759
17-06-2016,99.43258667,145.3059235,146.00383,143.9770508,144.321228,4878439
20-06-2016,100.4923935,146.8546906,147.8680725,145.8126221,145.8890991,3736417
21-06-2016,100.7802734,147.2753296,147.7724609,146.9311676,147.3804932,2887274
22-06-2016,100.0409851,146.1950226,147.906311,145.5736084,146.9885254,2964050
23-06-2016,101.6307297,148.518158,148.6424408,145.8890991,146.7017212,4151992
24-06-2016,95.89987946,140.1434021,143.986618,139.7514343,143.3747559,9500609
27-06-2016,93.87837982,137.1893005,140.1529694,136.2332764,139.7514343,5248723
28-06-2016,95.31763458,139.2925415,139.321228,137.8776245,138.4129944,4181594
29-06-2016,97.12325287,141.9311676,141.9502869,140.0095673,140.0573578,3522614
30-06-2016,99.29520416,145.1051636,145.2294464,142.1319275,142.3135834,4149587
01-07-2016,99.66811371,145.6501007,146.2428284,144.7418671,145.1051636,2780582
05-07-2016,99.22979736,145.0095673,145.3154907,144.1300201,144.5411072,2578599
06-07-2016,99.68120575,145.66922,145.7074585,143.3269653,145.1720886,2687592
07-07-2016,99.83166504,145.8890991,146.9311676,145.2103271,146.0325012,2236766
08-07-2016,101.0484543,147.6672974,147.8011475,146.3479919,147.2275391,3180468
11-07-2016,101.6176529,148.4990387,149.1778259,147.7055511,147.8011475,2964050
12-07-2016,102.736351,150.1338501,150.2103271,148.6806946,149.1395721,4020615
13-07-2016,103.3774567,151.0707397,151.3766785,150.1529694,150.8126221,2872734
14-07-2016,104.855957,153.2313538,154.3021088,151.6061249,151.826004,4850930
15-07-2016,104.5288773,152.7533417,152.9445496,151.5296326,152.8680725,4682733
18-07-2016,104.581192,152.829834,153.6806946,151.749527,152.2944489,7039266
19-07-2016,104.3980103,152.5621338,155.0095673,150.9464569,154.66539,7447520
20-07-2016,105.5624542,154.263855,154.598465,152.5812683,152.9349976,4577610
21-07-2016,104.9671555,153.3938751,154.7323151,152.8585052,153.6806946,3680769
22-07-2016,106.0269928,154.9426422,155.0382385,153.4225616,153.7093658,2636025
25-07-2016,106.4064178,155.4971313,155.7170105,154.6367035,154.8757172,2933612
26-07-2016,106.0597,154.9904327,156.4053497,154.2734222,155.4971313,3027752
27-07-2016,105.8699722,154.7131958,155.4206543,154.0917816,154.9904327,2262184
28-07-2016,105.5690308,154.2734222,154.6940765,153.6424408,154.2829895,2448058
29-07-2016,105.0783768,153.5564117,154.5602264,152.9923553,154.263855,3710685
01-08-2016,105.6213455,154.3498993,154.5411072,152.8106995,153.585083,2953486
02-08-2016,105.0522003,153.518158,154.3498993,153.3078461,154.1778259,3222621
03-08-2016,105.1110916,153.6042023,153.7858582,152.7724609,153.0879517,2993338
04-08-2016,105.6867981,154.4455109,154.588913,153.0783997,153.7858582,2603599
05-08-2016,106.9624786,156.3097534,156.3193054,154.4646301,154.8757172,3987770
08-08-2016,106.9228973,154.9139557,156.089859,154.4741821,155.5736084,3179108
09-08-2016,106.7447357,154.655838,155.6118622,154.5411072,155.0860443,2863425
10-08-2016,106.9492722,154.9521942,155.5066986,154.8374786,155.0573578,2580168
11-08-2016,107.9060898,156.3384247,157.6959839,155.0478058,155.1147156,9171956
12-08-2016,106.8635025,154.8279114,156.2715149,154.4168243,156.013382,2660083
15-08-2016,106.8173218,154.7610016,155.8030548,154.66539,155.2581329,3107038
16-08-2016,106.0387115,153.6328888,154.8087921,153.6233215,154.0248566,2311869
17-08-2016,105.8671494,153.3843231,154.0726624,152.8106995,153.8910065,3374291
18-08-2016,106.4741821,154.263855,154.8757172,153.3843231,153.8145294,3819992
19-08-2016,105.6031876,153.0019073,153.8336487,152.504776,153.7667236,2944699
22-08-2016,105.5767899,152.9636688,153.508606,152.1319275,152.9636688,2133108
23-08-2016,105.7483521,153.2122345,154.2447357,153.1835632,153.2791595,2968653
24-08-2016,104.949913,152.0554504,153.1357574,151.3575592,152.8585052,3813507
25-08-2016,104.6727829,151.6539154,152.5238953,151.4531555,152.0076447,2693450
26-08-2016,104.4682236,151.3575592,153.3843231,150.9082184,151.8929291,2613849
29-08-2016,105.3920441,152.6959839,153.1644287,151.5296326,151.8451233,2589791
30-08-2016,105.1809082,152.3900604,153.1070709,151.826004,152.7342224,1896712
31-08-2016,104.8377686,151.8929291,152.6386261,151.3001862,152.6386261,2430486
01-09-2016,105.2732468,152.5238953,152.6003876,151.1472321,151.3575592,2466886
02-09-2016,105.2798386,152.5334625,153.508606,152.1510468,152.8489532,2421908
06-09-2016,105.8077393,153.2982788,153.7858582,152.1128082,152.8489532,3131829
07-09-2016,106.6589584,154.5315552,154.6462708,152.9636688,153.1453094,2999196
08-09-2016,104.916954,152.0076447,154.1204529,151.7781982,153.4894867,4145507
09-09-2016,102.7328339,148.8432159,151.4340363,148.8049774,151.080307,5424556
12-09-2016,104.4484634,151.3288727,151.5583191,148.0305939,148.4321289,4568405
13-09-2016,102.8119965,148.9579315,150.9847107,148.6615753,150.6978912,3803988
14-09-2016,101.6506653,147.2753296,149.0152893,146.6443634,148.8527679,4038188
15-09-2016,102.7130203,148.8145294,149.4550629,146.4722748,147.5143433,3813298
16-09-2016,101.5120773,147.0745697,148.5659637,146.7208405,148.2218018,6760926
19-09-2016,102.1917114,148.0592804,149.321228,147.7533417,148.0592804,2562805
20-09-2016,101.9145966,147.6577454,149.6845093,147.6577454,149.0152893,2258419
21-09-2016,102.6272507,148.6902466,148.8336487,147.1032562,148.0975189,2587699
22-09-2016,103.0099716,149.2447357,150.3059235,148.8432159,149.2829895,2814891
23-09-2016,102.2642746,148.1644287,149.1778259,147.906311,148.7762909,2826501
26-09-2016,101.6044769,147.2084198,147.6672974,146.7112885,147.6672974,2649832
27-09-2016,103.4454727,149.8757172,149.8757172,147.0458832,147.5334625,3124611
28-09-2016,104.4484634,151.3288727,151.6539154,149.3594666,150.0860443,3462260
29-09-2016,104.3296661,151.1567841,157.7437897,150.5353699,151.6539154,3530041
30-09-2016,104.817955,151.8642426,152.8106995,151.1089935,151.9120483,3762357
03-10-2016,103.9997635,150.678772,151.4053497,150.1147156,151.1089935,2330279
04-10-2016,103.2409363,149.5793457,151.5583191,148.9674988,150.736145,3016769
05-10-2016,103.6500092,150.1720886,150.8890991,149.8279114,150.1625214,1761987
06-10-2016,103.5180817,149.9808807,150.5066986,149.0344238,149.9426422,2039805
07-10-2016,102.7196426,148.8240967,150.7648163,148.0497131,150.2294464,2794807
10-10-2016,103.6104355,150.1147156,151.5200806,149.7705536,149.8183594,2595440
11-10-2016,102.1389465,147.9827881,150.0478058,147.1223755,149.8374786,3034760
12-10-2016,101.8090363,147.504776,148.1548767,146.3479919,148.1548767,3100344
13-10-2016,101.4329071,146.9598541,147.4378662,145.5736084,146.9407196,3043755
14-10-2016,101.9145966,147.6577454,148.6902466,147.3135834,147.6768646,4558677
17-10-2016,102.1257629,147.9636688,149.0344238,147.5525818,147.6577454,6161358
18-10-2016,99.4533844,144.0917816,144.3594666,141.2906342,143.4225616,13358048
19-10-2016,99.80965424,144.6080322,145.745697,144.1969452,144.6175842,4846013
20-10-2016,99.98123169,144.8565979,146.1759033,144.3785858,144.6271515,4208163
21-10-2016,98.73409271,143.0497131,144.5028687,142.9827881,143.9579315,4617253
24-10-2016,99.35435486,143.9483795,144.8565979,143.7858582,143.7858582,2789368
25-10-2016,99.55890656,144.2447357,144.5124207,143.240921,143.9483795,2769285
26-10-2016,100.1725845,145.1338501,146.2141418,143.6520081,144.0822144,2941038
27-10-2016,101.1887207,146.6061249,147.2848969,145.33461,146.0994263,4423848
28-10-2016,100.70047,145.8986664,147.6481781,145.4875793,147.2753296,3822607
31-10-2016,101.4131165,146.9311676,147.5430145,146.0420685,146.0420685,3716647
01-11-2016,100.8192673,146.0707397,147.1414948,145.066925,146.749527,3338727
02-11-2016,100.2649765,145.2676849,146.6061249,145,145.7743835,3215822
03-11-2016,100.5421143,145.66922,146.9789734,145.1242828,145.8030548,3011225
04-11-2016,100.5816879,145.7265778,146.8833618,145.1912079,145.6978912,2584038
07-11-2016,102.7526245,148.8718872,149.2447357,147.0745697,147.2179718,3979925
08-11-2016,103.318573,148.3460846,149.0726624,146.3288727,147.7629089,4102307
09-11-2016,103.0788651,148.0019073,148.7189331,144.3594666,146.2332764,5652270
10-11-2016,106.6810608,153.173996,154.0726624,150.6596527,150.7265778,8070727
11-11-2016,107.3802414,154.1778259,154.2447357,152.3231354,152.9349976,4651144
14-11-2016,105.3427353,151.2523956,154.7418671,150.6501007,154.1587067,5435539
15-11-2016,105.649025,151.6921539,152.1510468,150.6214142,151.4531555,3636942
16-11-2016,106.0618515,152.2848969,152.5334625,151.080307,151.491394,2356429
17-11-2016,106.4014206,152.7724609,152.8967438,151.8642426,152.2179718,2365215
18-11-2016,106.7942657,153.3365173,153.6520081,152.2084198,152.7724609,3118754
21-11-2016,108.3789673,155.6118622,155.8317413,153.3173981,153.6233215,4850407
22-11-2016,108.3123779,155.5162506,155.8317413,154.8279114,155.8317413,2898257
23-11-2016,107.8529587,154.8565979,155.2389984,154.263855,154.8183594,2356324
25-11-2016,108.6253128,155.9655762,156.013382,154.7131958,154.7131958,1679144
28-11-2016,109.5442047,157.2848969,157.4187317,155.5449371,156.0229492,4654072
29-11-2016,108.8850098,156.3384247,157.1797333,155.8604279,156.7877655,3293017
30-11-2016,108.0127563,155.0860443,156.5965576,155.0764771,156.1663513,4600099
01-12-2016,106.4147568,152.7915802,155.066925,151.3384247,154.8279114,4848942
02-12-2016,106.5478897,152.9827881,153.240921,151.4435883,152.0076447,2866981
05-12-2016,106.4280243,152.8106995,154.0630951,152.571701,153.7762909,3605667
06-12-2016,106.7676163,153.2982788,153.7189331,151.9407196,153.0879517,2990514
07-12-2016,109.7239456,157.5430145,157.915863,153.3365173,153.5372925,4639115
08-12-2016,110.103508,158.0879517,158.6998138,156.9980927,157.6195068,3416654
09-12-2016,110.8758774,159.1969452,159.3881378,157.3613739,157.915863,3291657
12-12-2016,110.1967087,158.2218018,159.4550629,157.8106995,159.3881378,3548346
13-12-2016,112.0544052,160.8890991,162.4761047,158.3938751,158.3938751,6205186
14-12-2016,112.2009125,161.0994263,162.4187317,160.0860443,160.9655762,4313913
15-12-2016,111.8746338,160.6309814,162.3804932,160.401535,160.6214142,3544476
16-12-2016,111.0157166,159.3977051,161.6730347,158.7571716,161.5391998,7448148
19-12-2016,110.9824219,159.3498993,159.9044037,158.6998138,159.4933014,3091871
20-12-2016,111.5949783,160.2294464,160.8508606,159.1300201,160.1242828,2274632
21-12-2016,111.4152222,159.9713135,160.5544891,157.9827881,158.9388123,3740182
22-12-2016,111.2354507,159.7131958,160.8317413,159.254303,160,2931520
23-12-2016,111.0023956,159.3785858,160.1242828,159.1300201,159.655838,1779455
27-12-2016,111.288681,159.7896729,160.5927277,159.5124207,159.6367035,1461785
28-12-2016,110.6561279,158.8814545,160.3632965,158.6998138,159.933075,1838345
29-12-2016,110.9291382,159.2734222,159.6462708,158.6998138,158.7189331,1740021
30-12-2016,110.5229645,158.6902466,159.3690186,158.2218018,159.1204529,3088629
03-01-2017,111.321991,159.8374786,160.4875793,158.7093658,159.655838,3069278
04-01-2017,112.7002411,161.8164368,162.3996124,160,160.3919678,3536944
05-01-2017,112.3274231,161.2810669,161.9407196,159.9044037,161.8068848,2805686
06-01-2017,112.8800735,162.0745697,162.4474182,160.1529694,161.2715149,3080993
09-01-2017,111.6282883,160.2772522,162.3327026,160.2485657,162.0172119,3336635
10-01-2017,110.2100296,158.240921,160.6978912,158.0688324,160.5927277,4308160
11-01-2017,111.6948929,160.3728485,160.3824158,158.3173981,158.7476044,3765077
12-01-2017,111.8280411,160.5640564,160.6214142,158.2791595,160.3919678,3062165
13-01-2017,111.4218597,159.9808807,161.0707397,159.5411072,160.5831757,3007668
17-01-2017,111.7880859,160.5066986,160.7839355,158.8145294,159.3594666,3468222
18-01-2017,111.0623322,159.4646301,161.1759033,159.3594666,160.0860443,4192159
19-01-2017,111.0689545,159.4741821,160.0860443,158.508606,159.6175842,7283716
20-01-2017,113.5591888,163.0497131,163.1357574,158.6998138,160.4302063,13273740
23-01-2017,113.8787918,163.508606,163.7189331,162.5334625,162.6003876,5730197
24-01-2017,117.1214752,168.1644287,168.2600403,163.6328888,163.8240967,7272210
25-01-2017,118.712822,170.4493256,171.3671112,168.3843231,168.508606,6194935
26-01-2017,118.9591751,170.8030548,171.013382,169.7036285,170.2294464,3204839
27-01-2017,118.053627,169.5028687,171.3193054,169.5028687,170.6214142,3642486
30-01-2017,117.0548859,168.0688324,169.2829895,166.9024811,169.1969452,4283161
31-01-2017,116.2026291,166.8451233,167.8585052,165.9751434,167.3518219,4329394
01-02-2017,116.0494843,166.6252441,167.9732361,165.2868042,167.3040161,2924302
02-02-2017,116.2425308,166.9024811,167.2753296,165.9177856,166.5678711,2741043
03-02-2017,117.0681915,168.0879517,168.585083,167.1988525,167.3040161,3461528
06-02-2017,117.0948257,168.1261902,168.240921,166.7112885,167.6003876,2772737
07-02-2017,118.8260193,170.6118622,170.7648163,168.1644287,168.2600403,4051681
08-02-2017,118.2287369,168.4225616,169.6940765,168.1453094,169.6940765,3047103
09-02-2017,118.926651,169.4168243,169.9808807,168.173996,168.4225616,3232872
10-02-2017,119.9131927,170.8221741,171.00383,168.986618,169.5697937,3065512
13-02-2017,120.3695679,171.4722748,171.9885254,170.9751434,171.3575592,3235696
14-02-2017,120.8863144,172.2084198,172.2084198,170.5066986,170.7170105,2904219
15-02-2017,121.9265137,173.6902466,173.919693,171.9024811,172.2753296,3048358
16-02-2017,121.7587433,173.4512482,174.7514343,172.915863,173.4703674,3401069
17-02-2017,121.248703,172.7246704,173.585083,172.084137,173.2791595,3715915
21-02-2017,120.9735718,172.3327026,172.839386,171.2428284,172.6577454,4686394
22-02-2017,121.5708237,173.1835632,173.3652039,172.170166,172.170166,3159443
23-02-2017,121.9063873,173.6615753,174.4741821,172.9636688,173.99617,2387495
24-02-2017,121.7050781,173.3747559,173.508606,171.9789734,172.2848969,3451905
27-02-2017,120.396431,171.5105133,173.2791595,171.3957977,173.2218018,3861100
28-02-2017,120.6782379,171.9120483,172.6864166,171.4627075,171.491394,3423976
01-03-2017,122.1077194,173.9483795,174.5219879,172.1128082,172.5430145,3143858
02-03-2017,121.1547546,172.5908203,173.8814545,172.495224,173.8814545,3052437
03-03-2017,120.8326035,172.1319275,173.3460846,171.8546906,172.5908203,1905812
06-03-2017,121.114502,172.5334625,173.0305939,171.6730347,171.8164368,3351802
07-03-2017,121.0540771,172.4474182,173.3173981,172.2753296,172.7629089,3117603
08-03-2017,120.4299469,171.5583191,172.9923553,171.414917,172.8011475,3721040
09-03-2017,118.9065628,169.3881378,171.3671112,168.1453094,171.2715149,5694529
10-03-2017,119.3427734,170.0095673,171.5965576,169.6175842,170.3728485,3242914
13-03-2017,118.4233475,168.6998138,170.2294464,168.6615753,170.0286865,3642381
14-03-2017,117.9267731,167.9923553,169.0439758,167.504776,168.4321289,3292285
15-03-2017,117.9871521,168.0783997,168.5277252,167.0650024,167.9827881,3991013
16-03-2017,118.9468079,169.4455109,171.1281128,169.0439758,170.6118622,4510143
17-03-2017,117.879776,167.9254303,169.0152893,167.9254303,168.5372925,6193366
20-03-2017,117.9133224,167.9732361,168.4321289,167.4378662,167.9254303,2590001
21-03-2017,116.691925,166.2332764,168.4799194,166.1950226,168.2695923,4108374
22-03-2017,117.2958832,167.093689,167.3613739,165.2007599,166.3862305,3609223
23-03-2017,117.3227539,167.1319275,167.9445496,165.9273376,166.759079,3912040
24-03-2017,116.6583252,166.1854706,167.7820282,165.7648163,167.4187317,3369898
27-03-2017,116.6180954,166.1281128,166.5009613,164.5219879,165.0955963,3408914
28-03-2017,117.1147079,166.8355713,167.3040161,165.3919678,166.2906342,3685999
29-03-2017,116.7321777,166.2906342,166.8164368,165.8317413,166.6347961,3227538
30-03-2017,116.6784744,166.2141418,166.9120483,166.0516205,166.2141418,3314042
31-03-2017,116.8664093,166.481842,167.2562103,166.0516205,166.3288727,3047730
03-04-2017,117.1079941,166.826004,167.1797333,165.7552643,166.1759033,4483679
04-04-2017,117.1214294,166.8451233,167.2657776,165.6405334,165.8890991,3251909
05-04-2017,116.0208359,165.2772522,168.575531,165.2103271,167.0172119,6525889
06-04-2017,115.7322159,164.8661499,165.8412933,164.6749573,165.8412933,3593428
07-04-2017,115.5241699,164.5697937,165.3250427,163.7476044,164.5124207,3753362
10-04-2017,114.893364,163.6711273,164.9713135,163.4799194,164.9426422,3964235
11-04-2017,114.4772644,163.0783997,163.6998138,161.5487518,163.1453094,5116927
12-04-2017,114.5309677,163.1548767,163.6711273,162.5430145,163.518158,3427637
13-04-2017,113.7725983,162.0745697,163.8240967,162.0745697,162.4474182,3352953
17-04-2017,114.8262253,163.575531,163.7667236,162.160614,162.2848969,3891329
18-04-2017,114.1215439,162.571701,164.1395721,162.3613739,163.2791595,6637393
19-04-2017,108.5111389,154.5793457,155.4875793,152.5812683,154.6462708,20171378
20-04-2017,108.9205017,155.1625214,155.2581329,153.4416809,154.2256165,6785193
21-04-2017,107.631958,153.3269653,154.9808807,153.3269653,154.9235229,5865759
24-04-2017,107.8803101,153.6806946,154.4646301,153.3652039,154.1969452,5565348
25-04-2017,107.6386642,153.3365173,154.9139557,153.3269653,154.66539,5083978
26-04-2017,107.4172134,153.0210266,154.0152893,152.8585052,153.4703674,4526879
27-04-2017,107.5916824,153.2695923,153.4225616,152.6099396,153.240921,4312240
28-04-2017,107.5715637,153.240921,153.5277252,152.6768646,153.4416809,4345189
01-05-2017,106.5984879,151.8546906,153.3652039,151.7208405,153.0114746,5162324
02-05-2017,106.7729416,152.1032562,152.4761047,151.6634827,152.428299,3355777
03-05-2017,106.4575348,151.6539154,152.4378662,151.5487518,151.759079,4176992
04-05-2017,106.7393951,152.0554504,152.1414948,151.3957977,151.9024811,4477508
05-05-2017,104.0549622,148.2313538,148.9292603,146.2715149,146.7686462,13097280
08-05-2017,103.7025604,146.3001862,146.7208405,145.5066986,146.080307,7836632
09-05-2017,103.0791321,145.4206543,146.3671112,144.8948364,145.8890991,7168238
10-05-2017,102.4963608,144.598465,145.66922,144.4837494,144.9808807,5229895
11-05-2017,102.0897598,144.0248566,144.5028687,143.2026825,144.4072723,5886783
12-05-2017,101.9000015,143.7571716,144.6080322,143.4034424,143.6902466,3886204
15-05-2017,102.6725311,144.8470306,145.1529694,143.8336487,143.99617,4440793
16-05-2017,104.1430511,146.9216003,147.2179718,144.9904327,144.9904327,5767330
17-05-2017,102.2794876,144.2925415,147.3613739,144.254303,146.5583191,5430309
18-05-2017,102.1778488,144.1491394,144.6749573,143.508606,144.2256165,3424813
19-05-2017,102.9910202,145.2963715,145.7552643,144.254303,144.3690186,5902578
22-05-2017,103.4382935,145.9273376,146.1185455,144.933075,145.411087,3453997
23-05-2017,103.0249329,145.344162,146.9216003,145.2389984,145.8604279,2682467
24-05-2017,103.3501816,145.8030548,146.0420685,144.5793457,145.5162506,3904090
25-05-2017,103.8177872,146.4627075,146.9694061,146.2237091,146.5105133,2701504
26-05-2017,103.3366394,145.7839355,146.2715149,145.3728485,146.1281128,2555692
30-05-2017,102.8216476,145.0573578,145.9560242,144.9235229,145.2676849,3834636
31-05-2017,103.4315262,145.9177856,146.080307,144.9808807,145.344162,3706396
01-06-2017,103.4586411,145.9560242,146.1472321,144.9617615,146.080307,3052333
02-06-2017,103.0385284,145.3632965,146.4627075,145.1242828,146.3384247,3750642
05-06-2017,103.2824402,145.7074585,146.2045898,145.0095673,145.1434021,4157955
06-06-2017,103.2553558,145.66922,146.1663513,145.3154907,145.3154907,3971871
07-06-2017,102.3134003,144.3403473,147.4187317,144.1682587,146.3193054,5089522
08-06-2017,103.0723495,145.411087,146.0994263,144.2829895,144.3594666,3879614
09-06-2017,104.4277115,147.3231354,147.4761047,145.2007599,145.3154907,4562129
12-06-2017,105.1595688,148.3556366,150.2868042,147.2466583,147.4091797,6769189
13-06-2017,104.5293427,147.4665375,148.6424408,147.3709412,148.6042023,3685581
14-06-2017,104.2311554,147.0458832,148.1261902,146.2141418,147.1988525,3189359
15-06-2017,104.5090027,147.4378662,147.8871918,146.5487518,146.5487518,4868398
16-06-2017,105.2950897,148.5468445,148.585083,146.2428284,147.4474182,7052132
19-06-2017,104.9291687,148.0305939,149.0057373,147.7437897,148.6711273,4842457
20-06-2017,105.0036926,148.1357574,148.5564117,147.4665375,147.6864166,4687858
21-06-2017,104.217598,147.0267639,148.9388123,146.6443634,148.9388123,4141846
22-06-2017,104.6309814,147.6099396,148.173996,146.9311676,147.7533417,2485819
23-06-2017,104.4344635,147.3327026,147.8776245,147.0363312,147.5525818,3433181
26-06-2017,105.1934433,148.4034424,148.9005737,147.829834,147.906311,2252561
27-06-2017,104.868187,147.9445496,148.508606,147.7055511,148.1835632,2496279
28-06-2017,105.2544098,148.4894867,148.7093658,147.9732361,148.3269653,2323166
29-06-2017,104.4480057,147.3518219,148.8910065,146.8642426,148.518158,3412261
30-06-2017,104.2447433,147.0650024,147.7055511,146.4053497,147.495224,3735789
03-07-2017,105.4306183,148.7380524,149.1682587,146.7686462,146.826004,2952335
05-07-2017,104.1362839,146.9120483,149.0344238,146.8738098,148.919693,3728362
06-07-2017,103.248558,145.6596527,147.0650024,145.5353699,146.6156769,2884345
07-07-2017,103.6415863,146.2141418,146.7399597,145.4493256,145.9082184,2573265
10-07-2017,103.9668655,146.6730347,147.1223755,145.9177856,146.1854706,3353685
11-07-2017,103.8110275,146.4531555,146.8929291,145.3632965,146.5200806,3606085
12-07-2017,104.1566238,146.9407196,147.4569855,146.3193054,146.7304077,3240403
13-07-2017,104.1091843,146.8738098,147.4091797,146.4531555,146.9407196,2590001
14-07-2017,104.5225754,147.4569855,147.8202667,146.6539154,147.2370911,3406194
17-07-2017,103.6890488,146.2810669,147.1128082,145.5449371,146.8355713,4981680
18-07-2017,104.3599243,147.2275391,147.504776,145.3154907,145.6596527,7914873
19-07-2017,99.97547913,141.0420685,143.6424408,140.2581329,143.4225616,14951106
20-07-2017,100.0635529,141.1663513,142.2848969,140.5640564,141.0420685,7543961
21-07-2017,99.67051697,140.6118622,141.3671112,140.066925,141.0994263,6808937
24-07-2017,98.93184662,139.5697937,140.5736084,139.3881378,140.5353699,4055970
25-07-2017,99.06739807,139.7610016,141.00383,139.6080322,140.1242828,4402509
26-07-2017,98.50492096,138.9674988,140.0191193,138.1166382,139.8374786,4113290
27-07-2017,98.30841064,138.6902466,139.0057373,137.3231354,138.6233215,6726617
28-07-2017,97.77981567,137.9445496,138.6615753,137.5143433,138.4416809,3195321
31-07-2017,98.0373764,138.3078461,138.5564117,137.829834,138.0305939,4556062
01-08-2017,98.46427155,138.910141,139.263855,138.3556366,138.6233215,3367597
02-08-2017,97.88825989,138.0975189,138.9005737,137.8776245,138.7380524,3703781
03-08-2017,98.22031403,138.5659637,138.9483795,138.0783997,138.0783997,3175028
04-08-2017,98.36938477,138.7762909,138.99617,138.0497131,138.6233215,2666672
07-08-2017,97.22415924,137.160614,138.7093658,136.4722748,138.6233215,4830742
08-08-2017,97.32000732,135.8604279,136.481842,135.7552643,135.7552643,3450440
09-08-2017,97.08716583,135.5353699,135.7839355,134.9808807,135.5162506,3060387
10-08-2017,97.13510895,135.6022949,136.1567841,135.0191193,135.411087,4733568
11-08-2017,97.13510895,135.6022949,136.3193054,135.2963715,136.1854706,3142184
14-08-2017,97.46382141,136.0611877,136.481842,135.6978912,135.7552643,2352036
15-08-2017,97.29259491,135.8221741,137.0363312,134.3977051,136.2810669,4896849
16-08-2017,97.58709717,136.2332764,136.6252441,135.3824158,135.5544891,3439039
17-08-2017,96.35440826,134.5124207,136.6061249,134.5124207,136.2523956,4625517
18-08-2017,95.66960907,133.5564117,134.9426422,133.4416809,134.6749573,4343724
21-08-2017,96.1010437,134.1587067,134.2447357,133.0114746,133.4512482,3337472
22-08-2017,96.56669617,134.8087921,134.9426422,134.2064972,134.4550629,2661442
23-08-2017,97.3405838,135.8890991,136.759079,134.4933014,134.5124207,4234522
24-08-2017,97.88840485,136.6539154,137.3613739,135.9942627,136.2332764,3757441
25-08-2017,98.43626404,137.4187317,137.8489532,136.9502869,136.9980927,3005053
28-08-2017,97.59395599,136.2428284,138.2026825,136.1281128,137.7724609,5319956
29-08-2017,98.02539063,136.8451233,137.1223755,135.6596527,135.8508606,3147937
30-08-2017,97.62821198,136.2906342,136.9789734,136.1472321,136.9598541,2861856
31-08-2017,97.95005798,136.7399597,137.3422546,136.3575592,136.7304077,3824594
01-09-2017,98.66912079,137.7437897,138.1453094,136.6921539,136.6921539,3505878
05-09-2017,97.95690918,136.749527,138.0114746,136.424469,137.1893005,3239985
06-09-2017,98.49108887,137.495224,138.1166382,137.1893005,137.5525818,3423872
07-09-2017,97.86105347,136.6156769,138.2791595,136.1472321,137.7629089,4380857
08-09-2017,97.5528717,136.1854706,136.8546906,135.411087,136.8546906,3521045
11-09-2017,99.20326233,138.4894867,138.7476044,136.7208405,137.2275391,4825616
12-09-2017,99.81964111,139.3498993,139.933075,138.1548767,138.7284851,5479053
13-09-2017,99.97711945,139.5697937,139.8565979,138.9483795,138.9579315,4289646
